procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 4438236  52896 2625908    0    0     0     0 1925 2381 18  8 74  0  0
 2  0      0 4438236  52896 2625916    0    0     0     0 4161 6817 19  6 75  0  0
 2  0      0 4438236  52896 2625924    0    0     0     0 5393 9311 19  6 75  0  0
 2  0      0 4437480  52904 2625936    0    0     0    36 1166  789 19  7 74  0  0
 2  0      0 4437984  52904 2625940    0    0     0    28 1072  637 19  7 74  0  0
 2  0      0 4438740  52904 2625944    0    0     0     0 1175  718 19  7 74  0  0
 2  0      0 4437732  52904 2625944    0    0     0     0 1087  661 20  6 74  0  0
 2  0      0 4437492  52904 2625948    0    0     0     0 1036  423 19  7 74  0  0
 2  0      0 4437492  52912 2625944    0    0     0    44 1113  612 19  7 74  0  0
 2  0      0 4437492  52912 2625968    0    0     0    32 3645 5760 18  7 74  0  0
 2  0      0 4439004  52912 2625968    0    0     0     0 1148  781 18  8 74  0  0
 2  0      0 4439508  52912 2625972    0    0     0     0 1043  578 18  8 74  0  0
 2  0      0 4439004  52912 2625980    0    0     0     0 1547 1657 18  8 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 4439004  52920 2625984    0    0     0    32 1044  641 18  7 75  0  0
 2  0      0 4438752  52920 2625988    0    0     0     0 1194  826 19  7 74  0  0
 2  0      0 4438500  52920 2625992    0    0     0    24 1088  598 20  6 74  0  0
 2  0      0 4438248  52920 2626000    0    0     0     0 1114  701 18  8 74  0  0
 2  0      0 4437492  52920 2626012    0    0     0     0 2974 4527 19  6 75  0  0
 2  0      0 4436736  52928 2626016    0    0     0    40 1003  644 19  6 75  0  0
 2  0      0 4436736  52928 2626016    0    0     0    48  985  383 18  8 74  0  0
 2  0      0 4437744  52928 2626028    0    0     0    36 34049 66716 17  5 77  0  0
 2  0      0 4437996  52928 2626032    0    0     0     0 1896 2224 18  8 74  0  0
 2  0      0 4437996  52928 2626032    0    0     0     0 1121  614 18  8 74  0  0
 2  0      0 4437996  52936 2626040    0    0     0    32 1055  556 19  7 74  0  0
 2  0      0 4437996  52936 2626040    0    0     0     0 1016  639 19  7 74  0  0
 2  0      0 4438248  52936 2626044    0    0     0     0 1011  423 18  8 74  0  0
 2  0      0 4438248  52936 2626044    0    0     0     0 1112  690 19  7 74  0  0
 2  0      0 4437756  52936 2626052    0    0     0     0 1278  945 18  8 74  0  0
 2  0      0 4437252  52944 2626044    0    0     0    20 1214  856 19  8 74  0  0
 2  0      0 4437004  52944 2626060    0    0     0     0 5249 9000 18  7 75  0  0
 2  0      0 4436264  52944 2626060    0    0     0     0 1069  624 18  7 74  0  0
 2  0      0 4436264  52944 2626060    0    0     0     0 1721 1930 19  7 74  0  0
 2  0      0 4436280  52944 2626064    0    0     0     0 1046  699 20  6 74  0  0
 2  0      0 4436028  52960 2626068    0    0     0   100 1152  723 19  7 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 4434768  52960 2626072    0    0     0     0 1134  613 19  7 74  0  0
 2  0      0 4434544  52960 2626076    0    0     0     0 1018  579 19  7 74  0  0
 2  0      0 4434560  52960 2626080    0    0     0     0 1035  625 18  7 74  0  0
 2  0      0 4434308  52960 2626084    0    0     0     0 1084  711 19  6 75  0  0
 2  0      0 4434296  52968 2626076    0    0     0    16 1079  736 18  8 74  0  0
 2  0      0 4434076  52968 2626088    0    0     0     0 1252 1078 19  6 74  0  0
 2  0      0 4434076  52968 2626104    0    0     0     0  972  444 19  7 74  0  0
 2  0      0 4435356  52968 2626108    0    0     0     0 1095  670 19  7 74  0  0
 2  0      0 4436628  52968 2626116    0    0     0     0 3148 4863 18  8 74  0  0
 2  0      0 4436376  52976 2626116    0    0     0    28 1208  700 20  6 74  0  0
 2  0      0 4436376  52976 2626124    0    0     0     0 1211  704 18  8 74  0  0
 2  0      0 4435388  52976 2626124    0    0     0     0 1015  521 19  7 74  0  0
 2  0      0 4437152  52976 2626132    0    0     0     0  976  471 19  7 74  0  0
 2  0      0 4437152  52976 2626136    0    0     0     0 1003  553 19  6 74  0  0
 2  0      0 4436900  52984 2626128    0    0     0    16 1095  678 18  7 74  0  0
 2  0      0 4436900  52984 2626140    0    0     0     0 1021  577 19  7 74  0  0
 2  0      0 4435904  52984 2626144    0    0     0     0 1084  620 19  7 74  0  0
 2  0      0 4436132  52984 2626144    0    0     0     8 1070  651 19  6 74  0  0
 2  0      0 4437668  52984 2626152    0    0     0     0 1068  668 18  7 74  0  0
 3  0      0 4437164  52992 2626152    0    0     0    36 1017  591 19  7 74  0  0
 2  0      0 4437176  52992 2626160    0    0     0    88 1065  587 19  7 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 4436420  52992 2626184    0    0     0     0 19300 37156 18  6 76  0  0
 2  0      0 4436168  52992 2626188    0    0     0   116 11366 21230 19  6 75  0  0
 2  0      0 4436168  52992 2626188    0    0     0     0 1089  627 19  7 74  0  0
 2  0      0 4435916  53000 2626188    0    0     0    32 6611 11726 19  7 75  0  0
 2  0      0 4435412  53000 2626196    0    0     0     0 1090  588 20  6 74  0  0
 2  0      0 4436420  53000 2626200    0    0     0     0 1090  616 19  7 74  0  0
 1  0      0 4435172  53000 2626204    0    0     0     0 5205 8988 19  6 75  0  0
 2  0      0 4435172  53000 2626212    0    0     0     0 1276  975 18  7 74  0  0
 2  0      0 4435172  53008 2626212    0    0     0    24 1098  674 18  8 74  0  0
 2  0      0 4435172  53008 2626220    0    0     0     0 1103  630 19  7 74  0  0
 2  0      0 4435172  53008 2626220    0    0     0     0 1149  787 19  7 74  0  0
 2  0      0 4434920  53008 2626228    0    0     0     0 1089  711 19  7 74  0  0
 2  0      0 4434680  53008 2626240    0    0     0     0 9203 16908 19  6 75  0  0
 2  0      0 4434440  53016 2626260    0    0     0    16 1061  609 18  8 74  0  0
 2  0      0 4434440  53016 2626268    0    0     0     0 5879 10161 18  8 74  0  0
 2  0      0 4435124  53016 2626268    0    0     0     0 1072  598 19  7 74  0  0
 2  0      0 4435196  53016 2626272    0    0     0     0 1024  492 19  7 74  0  0
 2  0      0 4436960  53016 2626276    0    0     0     0 1104  555 18  8 74  0  0
 2  0      0 4436456  53024 2626272    0    0     0    32 1186  682 19  7 74  0  0
 1  0      0 4435952  53024 2626288    0    0     0     0  970  841 11  4 85  0  0
 3  0      0 4436708  53024 2626296    0    0     0     0 11738 22072 18  6 76  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 4436708  53024 2626312    0    0     0     0 14262 26593 27 10 63  0  0
 3  0      0 4436708  53024 2626316    0    0     0     0 8268 14599 27 11 62  0  0
 3  0      0 4438220  53032 2626316    0    0     0    16 4645 7319 29  9 62  0  0
 3  0      0 4437980  53032 2626324    0    0     0     0 4851 7871 27 10 63  0  0
 3  0      0 4437980  53032 2626328    0    0     0     0 1396  791 28 10 62  0  0
 3  0      0 4437980  53032 2626332    0    0     0     0 3950 5825 27 11 62  0  0
 3  0      0 4437728  53032 2626340    0    0     0     4 17330 32766 27  9 63  0  0
 3  0      0 4437728  53040 2626340    0    0     0    24 1722 1459 27 11 62  0  0
 3  0      0 4437488  53040 2626348    0    0     0     0 1476  950 27 11 62  0  0
 3  0      0 4437488  53040 2626356    0    0     0     0 2344 2732 29 10 62  0  0
 3  0      0 4437488  53040 2626368    0    0     0     0 11001 19974 28 10 62  0  0
 3  0      0 4436744  53040 2626372    0    0     0   108 1585 1102 29  9 62  0  0
 3  0      0 4436492  53048 2626404    0    0     0    36 15648 29293 28  9 63  0  0
 3  0      0 4436252  53048 2626416    0    0     0    40 1462 1001 29  9 62  0  0
 3  0      0 4435496  53048 2626436    0    0     0     0 11002 20121 26 10 64  0  0
 3  0      0 4435244  53048 2626440    0    0     0     0 1376  946 28  9 63  0  0
 3  0      0 4436000  53048 2626452    0    0     0     0 1668 1372 28 10 62  0  0
 3  0      0 4436000  53056 2626460    0    0     0    28 8015 14018 27 11 62  0  0
 3  0      0 4436000  53056 2626464    0    0     0     0 1498  960 29 10 62  0  0
 3  0      0 4435724  53056 2626468    0    0     0     0 1561 1197 27 10 63  0  0
 3  0      0 4435000  53056 2626472    0    0     0     0 1494 1016 28 10 62  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 4434760  53056 2626484    0    0     0     0 5428 8985 28 10 62  0  0
 3  0      0 4434760  53064 2626476    0    0     0    40 1309  695 27 11 62  0  0
 3  0      0 4434256  53064 2626488    0    0     0     0 1458  896 28 10 62  0  0
 3  0      0 4434004  53064 2626488    0    0     0     0 1616 1243 27 11 62  0  0
 3  0      0 4434004  53064 2626504    0    0     0     0 9701 17394 28  9 63  0  0
 3  0      0 4434264  53064 2626508    0    0     0     0 1567 1125 27 12 61  0  0
 3  0      0 4433508  53072 2626512    0    0     0    28 13204 24469 27 10 63  0  0
 4  0      0 4432512  53072 2626544    0    0     0     0 2851 3700 27 11 61  0  0
 3  0      0 4432512  53072 2626556    0    0     0     0 4234 6467 28 10 62  0  0
 2  0      0 4432512  53072 2626560    0    0     0     0 11333 20800 27 10 63  0  0
 3  0      0 4432260  53072 2626612    0    0     0     0 29541 57199 25 11 64  0  0
 3  0      0 4432512  53080 2626640    0    0     0    16 6459 10990 28 10 62  0  0
 3  0      0 4432764  53080 2626648    0    0     0     0 3171 4347 27 12 61  0  0
 3  0      0 4432260  53080 2626656    0    0     0     0 1408  896 27 11 62  0  0
 3  0      0 4432260  53080 2626660    0    0     0     0 5990 10048 28 10 62  0  0
 3  0      0 4433784  53080 2626692    0    0     0     0 7018 12075 29  9 62  0  0
 3  0      0 4432524  53088 2626684    0    0     0    32 6336 10627 28 10 62  0  0
 3  0      0 4431276  53088 2626708    0    0     0     0 1634 1135 28 11 61  0  0
 3  0      0 4431024  53088 2626708    0    0     0     0 1429  826 28 11 61  0  0
 2  0      0 4430268  53088 2626720    0    0     0     0 4473 6979 28 11 62  0  0
 3  0      0 4429512  53088 2626776    0    0     0     0 24478 46904 26 11 63  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 4429008  53096 2626780    0    0     0   152 16871 31933 28  9 63  0  0
 3  0      0 4429008  53096 2626788    0    0     0     0 1310  700 28 10 62  0  0
 3  0      0 4429260  53096 2626796    0    0     0     0 1562 1104 28 10 62  0  0
 3  0      0 4429260  53096 2626796    0    0     0     0 1556 1138 28 10 62  0  0
 3  0      0 4429776  53096 2626804    0    0     0     0 1456  898 28 10 62  0  0
 3  0      0 4428768  53104 2626796    0    0     0    28 18163 34366 27  9 64  0  0
 3  0      0 4428768  53104 2626872    0    0     0     0 35647 69445 25 10 65  0  0
 3  0      0 4428768  53104 2626880    0    0     0     0 10718 19537 28  9 63  0  0
 3  0      0 4428768  53104 2626904    0    0     0     0 1529 1039 28 10 62  0  0
 3  0      0 4429020  53104 2626904    0    0     0     0 1525  983 27 10 62  0  0
 3  0      0 4429020  53112 2626916    0    0     0    20 7363 12678 27 11 62  0  0
 3  0      0 4427760  53112 2626920    0    0     0     0 9321 16639 27 10 63  0  0
 3  0      0 4427520  53112 2626924    0    0     0     0 1534 1203 28 10 62  0  0
 3  0      0 4428276  53112 2626932    0    0     0     0 1278  592 28 10 62  0  0
 2  0      0 4427796  53112 2626948    0    0     0     0 14718 27531 26 10 64  0  0
 3  0      0 4428024  53120 2626948    0    0     0    20 9032 16016 27 11 63  0  0
 3  0      0 4427564  53120 2626968    0    0     0    60 1686 1285 28 10 62  0  0
 3  0      0 4428248  53120 2626968    0    0     0     0 1496 1049 29  9 62  0  0
 3  0      0 4428088  53120 2626972    0    0     0     0 1476  883 27 11 62  0  0
 3  0      0 4428316  53120 2626976    0    0     0     0 1447 1013 28 10 62  0  0
 3  0      0 4428368  53128 2626984    0    0     0    32 2513 3010 27 11 62  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 4428116  53128 2626988    0    0     0     0 1528 1055 29 10 62  0  0
 3  0      0 4428376  53128 2626992    0    0     0     0 1546 1064 28 10 62  0  0
 3  0      0 4428376  53128 2626996    0    0     0     0 1394  763 27 11 62  0  0
 3  0      0 4429412  53128 2627008    0    0     0     0 5265 8526 26 12 62  0  0
 3  0      0 4430176  53136 2627036    0    0     0    24 34947 67915 27  9 64  0  0
 3  0      0 4429924  53136 2627044    0    0     0     0 4498 7061 28 10 62  0  0
 4  0      0 4429684  53136 2627052    0    0     0     0 1385  807 28 10 62  0  0
 2  0      0 4431448  53136 2627052    0    0     0     0 10763 19666 27 10 63  0  0
 3  0      0 4430692  53136 2627108    0    0     0     0 13360 24776 27 10 63  0  0
 3  0      0 4429948  53144 2627116    0    0     0    20 14903 27857 27 11 63  0  0
 3  0      0 4429948  53144 2627124    0    0     0   116 1596 1183 27 11 62  0  0
 3  0      0 4429900  53144 2627124    0    0     0     0 9363 16707 26 11 62  0  0
 3  0      0 4429724  53144 2627132    0    0     0     0 1455  939 29 10 62  0  0
 3  0      0 4429208  53144 2627132    0    0     0     0 13762 25652 27 10 63  0  0
 3  0      0 4427236  53152 2627156    0    0     0    40 4233 6427 28 10 62  0  0
 3  0      0 4427244  53152 2627168    0    0     0     0 2047 1996 26 13 61  0  0
 3  0      0 4427264  53152 2627168    0    0     0     0 1410  820 29 10 61  0  0
 3  0      0 4428176  53152 2627184    0    0     0     0 7562 13215 28  9 62  0  0
 3  0      0 4427032  53152 2627224    0    0     0     0 39853 77880 25 10 65  0  0
 3  0      0 4427032  53160 2627216    0    0     0    28 3139 4423 28 10 62  0  0
 3  0      0 4427316  53160 2627232    0    0     0     0 1670 1375 27 11 62  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 4427336  53160 2627240    0    0     0     0 1585 1088 28 11 61  0  0
 3  0      0 4428932  53160 2627240    0    0     0     0 1421  807 27 11 62  0  0
 3  0      0 4428104  53160 2627248    0    0     0     0 4586 7196 29  9 62  0  0
 4  0      0 4427348  53168 2627264    0    0     0    16 2135 2417 28 10 62  0  0
 3  0      0 4427096  53168 2627268    0    0     0     0 1481  944 27 11 62  0  0
 5  0      0 4427096  53168 2627272    0    0     0     0 1529 1031 28 10 62  0  0
 3  0      0 4426340  53168 2627276    0    0     0     0 1529  990 29 10 61  0  0
 3  0      0 4426340  53168 2627276    0    0     0     0 2605 3252 27 11 62  0  0
 3  0      0 4426088  53176 2627280    0    0     0    32 31276 60638 27  9 64  0  0
 3  0      0 4425848  53176 2627292    0    0     0    64 1515 1011 28 10 62  0  0
 3  0      0 4425848  53176 2627308    0    0     0     0 1882 1782 28 11 62  0  0
 3  0      0 4425596  53176 2627308    0    0     0     0 1428  826 29 10 61  0  0
 3  0      0 4426372  53176 2627312    0    0     0     0 6702 11421 28 10 62  0  0
 3  0      0 4426632  53184 2627320    0    0     0    16 1513  948 28 10 61  0  0
 3  0      0 4426632  53184 2627324    0    0     0     0 1562 1078 28 10 62  0  0
 3  0      0 4426884  53184 2627332    0    0     0     0 1555 1043 28 10 62  0  0
 3  0      0 4426644  53184 2627336    0    0     0     0 1526 1052 27 11 62  0  0
 3  0      0 4426644  53184 2627340    0    0     0     0 1609 1225 28 10 62  0  0
 4  0      0 4426152  53192 2627332    0    0     0    32 1467  955 29  9 62  0  0
 3  0      0 4426916  53192 2627348    0    0     0     0 8549 15099 29  8 62  0  0
 3  0      0 4426916  53192 2627364    0    0     0   116 4728 7459 28 10 62  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0      0 4426412  53192 2627376    0    0     0     0 4794 7617 29  9 62  0  0
 4  0      0 4426412  53192 2627380    0    0     0     0 1493 1008 28  9 62  0  0
 3  0      0 4426412  53200 2627380    0    0     0    36 7262 12577 28 10 62  0  0
 3  0      0 4426420  53200 2627392    0    0     0     0 1535 1035 28 10 62  0  0
 4  0      0 4426672  53200 2627400    0    0     0     0 11735 21504 27 10 63  0  0
 3  0      0 4426432  53200 2627408    0    0     0     0 1554 1078 28 10 62  0  0
 3  0      0 4426180  53200 2627408    0    0     0     0 1503  943 28 11 61  0  0
 3  0      0 4426408  53208 2627412    0    0     0    32 1588 1147 29 10 62  0  0
 3  0      0 4426440  53208 2627416    0    0     0     0 1391  773 28 10 62  0  0
 3  0      0 4428036  53208 2627420    0    0     0     0 1516  984 28 11 61  0  0
 3  0      0 4427700  53208 2627424    0    0     0     0 6942 11882 28 10 62  0  0
 3  0      0 4427448  53208 2627424    0    0     0     0 1109  659 22  8 70  0  0
 3  0      0 4428224  53216 2627428    0    0     0    16 1022  558 19  7 74  0  0
 2  0      0 4428736  53216 2627432    0    0     0     0 1208  725 19  7 74  0  0
 2  0      0 4427980  53216 2627432    0    0     0     0 1089  591 19  8 74  0  0
 2  0      0 4427476  53216 2627436    0    0     0     0 1075  697 19  7 74  0  0
 2  0      0 4427476  53216 2627440    0    0     0     0 1000  510 18  8 74  0  0
 2  0      0 4427476  53224 2627436    0    0     0    28  967  468 19  8 74  0  0
 3  0      0 4426732  53224 2627448    0    0     0     0 1037  585 19  7 74  0  0
 2  0      0 4427740  53224 2627452    0    0     0     0 1106  712 18  8 74  0  0
 2  0      0 4427716  53224 2627452    0    0     0     0 1967 2461 19  7 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 4427472  53224 2627472    0    0     0     0 6935 12447 19  6 74  0  0
 2  0      0 4426748  53232 2627524    0    0     0    16 8263 15137 18  7 75  0  0
 2  0      0 4426508  53232 2627528    0    0     0    52  936  461 19  7 74  0  0
 2  0      0 4426528  53232 2627532    0    0     0     0 1103  596 19  7 74  0  0
 2  0      0 4426504  53232 2627536    0    0     0     0 1043  604 19  7 74  0  0
 2  0      0 4426276  53296 2627540    0    0     0   336 1699 1741 19  6 74  0  0
 2  0      0 4426276  53296 2627552    0    0     0     0 10163 18754 18  7 75  0  0
 2  0      0 4426276  53296 2627552    0    0     0     0  944  519 20  6 75  0  0
 2  0      0 4427872  53296 2627556    0    0     0     0 1002  524 18  7 75  0  0
 2  0      0 4427788  53296 2627560    0    0     0   112 1089  585 19  7 74  0  0
 2  0      0 4427548  53304 2627560    0    0     0    40 11636 21631 18  7 75  0  0
 2  0      0 4427556  53304 2627576    0    0     0     0 1211  690 19  7 74  0  0
 2  0      0 4428060  53304 2627576    0    0     0     0 1115  692 19  7 74  0  0
 2  0      0 4429656  53304 2627580    0    0     0     0 1032  589 19  7 74  0  0
 3  0      0 4429572  53304 2627580    0    0     0     0 5502 9553 19  7 75  0  0
 2  0      0 4428816  53312 2627588    0    0     0    20 1085  749 19  6 75  0  0
 2  0      0 4428816  53312 2627588    0    0     0     0  954  461 19  6 75  0  0
 2  0      0 4428564  53312 2627592    0    0     0     0 1102  706 19  6 75  0  0
 3  0      0 4428564  53312 2627596    0    0     0     0 10590 19708 18  7 75  0  0
 2  0      0 4429328  53312 2627612    0    0     0     0 1134  676 19  6 75  0  0
 2  0      0 4428068  53320 2627608    0    0     0    20 1099  567 18  8 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 4428824  53320 2627616    0    0     0     0  978  509 19  7 74  0  0
 2  0      0 4428824  53320 2627672    0    0     0     0 20676 39780 17  7 76  0  0
 2  0      0 4428824  53320 2627680    0    0     0     0 1132  581 19  8 74  0  0
 2  0      0 4428824  53320 2627680    0    0     0     0 1043  613 19  7 74  0  0
 2  0      0 4428824  53328 2627688    0    0     0    16 1077  624 18  8 74  0  0
 3  0      0 4428824  53328 2627688    0    0     0     0 1143  647 18  8 74  0  0
 2  0      0 4428824  53328 2627692    0    0     0     0 1028  546 19  7 74  0  0
 2  0      0 4429084  53328 2627696    0    0     0     0  984  478 19  7 75  0  0
 3  0      0 4430356  53328 2627700    0    0     0     0 5162 8777 18  6 75  0  0
 3  0      0 4430584  53336 2627692    0    0     0    28 1020  596 20  6 74  0  0
 2  0      0 4430080  53336 2627708    0    0     0     0 1111  660 18  7 75  0  0
 2  0      0 4429860  53336 2627708    0    0     0     0 1020  676 19  7 74  0  0
 3  0      0 4431632  53336 2627712    0    0     0     0  944  441 19  6 74  0  0
 2  0      0 4430624  53336 2627712    0    0     0     0 7329 13116 18  7 75  0  0
 2  0      0 4430096  53344 2627728    0    0     0    16 1100  601 19  7 74  0  0
 2  0      0 4429880  53344 2627728    0    0     0   100 1118  704 18  7 74  0  0
 2  0      0 4428620  53344 2627732    0    0     0     0 1040  581 19  7 74  0  0
 2  0      0 4428620  53344 2627736    0    0     0     0  952  557 19  6 74  0  0
 2  0      0 4428620  53344 2627740    0    0     0     0  992  529 18  7 74  0  0
 2  0      0 4428396  53352 2627744    0    0     0   168 1106  677 19  6 74  0  0
 3  0      0 4428396  53352 2627744    0    0     0     0 1052  581 19  6 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 4427892  53352 2627744    0    0     0     0 1097  620 18  8 74  0  0
 2  0      0 4428656  53352 2627752    0    0     0     0 9155 16771 20  6 75  0  0
 2  0      0 4428632  53352 2627760    0    0     0     0 1131  690 19  7 74  0  0
 2  0      0 4427668  53360 2627768    0    0     0    16  965  550 19  6 75  0  0
 2  0      0 4428948  53360 2627772    0    0     0     0 1047  556 17  9 74  0  0
 2  0      0 4428948  53360 2627772    0    0     0     0 1041  607 20  6 74  0  0
 2  0      0 4429956  53360 2627780    0    0     0     0 1045  640 19  7 74  0  0
 2  0      0 4430712  53360 2627780    0    0     0     0 1062  593 18  8 74  0  0
 2  0      0 4431300  53368 2627776    0    0     0    24 1091  696 19  7 75  0  0
 2  0      0 4429956  53368 2627788    0    0     0     0 1010  581 19  6 74  0  0
 2  0      0 4429956  53368 2627788    0    0     0     0  932  522 19  7 74  0  0
 2  0      0 4429968  53368 2627796    0    0     0     0 1120  738 18  8 74  0  0
 2  0      0 4430220  53368 2627796    0    0     0     0 5479 9415 19  6 75  0  0
 2  0      0 4430220  53376 2627804    0    0     0    16 1048  604 18  7 74  0  0
 2  0      0 4430400  53376 2627812    0    0     0     0 1166  625 17  9 74  0  0
 2  0      0 4429440  53376 2627812    0    0     0     0 1156  676 18  8 74  0  0
 2  0      0 4428192  53376 2627812    0    0     0     0 11221 21045 19  6 75  0  0
 2  0      0 4428216  53376 2627832    0    0     0     0  973  441 19  7 75  0  0
 2  0      0 4428992  53384 2627824    0    0     0    28 3879 6327 19  7 75  0  0
 2  0      0 4427984  53384 2627832    0    0     0     0 4850 8153 17  9 74  0  0
 2  0      0 4428748  53384 2627844    0    0     0     0 1155  778 19  7 74  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 4428496  53384 2627848    0    0     0     0 1099  670 18  8 74  0  0
 2  0      0 4428744  53384 2627856    0    0     0     0 5986 10525 19  7 75  0  0
 2  0      0 4428776  53392 2627860    0    0     0    16 9227 16988 19  7 75  0  0
 2  0      0 4428512  53392 2627864    0    0     0     0 1024  609 20  6 75  0  0
 2  0      0 4429544  53392 2627864    0    0     0     0 1075  625 17  8 74  0  0
 2  0      0 4431068  53392 2627868    0    0     0     0 12681 23942 19  6 75  0  0
 2  0      0 4431068  53392 2627888    0    0     0     0 1092  601 19  7 74  0  0
 2  0      0 4431068  53400 2627880    0    0     0    32 4331 7164 18  7 75  0  0
 2  0      0 4431068  53400 2627904    0    0     0   164 1242  844 19  7 74  0  0
 2  0      0 4430816  53400 2627904    0    0     0     0 4551 7655 19  7 74  0  0
 2  0      0 4430816  53400 2627916    0    0     0     0  964  442 18  8 74  0  0
 2  0      0 4430816  53400 2627920    0    0     0     0 1720 1926 18  7 75  0  0
 2  0      0 4430564  53408 2627924    0    0     0    36 1103  702 19  7 74  0  0
 3  0      0 4430252  53408 2627936    0    0     0     0 1044  600 19  7 74  0  0
 2  0      0 4430344  53408 2627940    0    0     0     0 2956 4433 19  7 74  0  0
 2  0      0 4430344  53408 2627940    0    0     0     0 1001  647 19  7 74  0  0
 2  0      0 4430344  53408 2627944    0    0     0     0  965  449 18  8 74  0  0
 2  0      0 4429840  53416 2627948    0    0     0    24 1707 1850 19  8 73  0  0
 2  0      0 4429840  53416 2627956    0    0     0     0 1125  702 18  8 74  0  0
 2  0      0 4429588  53416 2627960    0    0     0    44  992  601 19  7 74  0  0
 2  0      0 4429588  53416 2627964    0    0     0     0 1051  607 19  6 75  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 4428844  53416 2627968    0    0     0     0 1100  763 19  7 75  0  0
 2  0      0 4429348  53424 2627960    0    0     0    32 2452 3406 19  7 74  0  0
 2  0      0 4429348  53424 2627976    0    0     0     0 1113  619 19  7 74  0  0
 2  0      0 4429096  53424 2627976    0    0     0    36 2661 3930 18  7 75  0  0
 2  0      0 4429852  53424 2627988    0    0     0     0  989  589 19  7 74  0  0
 2  0      0 4429852  53424 2627992    0    0     0     0 1019  591 19  6 74  0  0
 2  0      0 4430536  53432 2627984    0    0     0    44 10623 19785 18  7 75  0  0
 2  0      0 4429600  53432 2628048    0    0     0     0 4142 6649 19  7 74  0  0
 2  0      0 4429560  53432 2628048    0    0     0    24  866  579 13  5 81  0  0
 2  0      0 4430316  53432 2628056    0    0     0     0  748  587 10  3 87  0  0
 2  0      0 4430112  53432 2628056    0    0     0     0 7793 14665 10  4 86  0  0
 3  0      0 4430408  53440 2628052    0    0     0    32 9456 16898 27 10 63  0  0
 3  0      0 4429904  53440 2628064    0    0     0     0 1476  991 28 10 62  0  0
 3  0      0 4429924  53440 2628064    0    0     0     0 1300  684 28 10 62  0  0
 3  0      0 4430356  53440 2628068    0    0     0    32 10409 18757 27 11 63  0  0
 3  0      0 4430188  53440 2628080    0    0     0     0 1525  986 28 10 62  0  0
 3  0      0 4429684  53448 2628076    0    0     0    40 1556 1090 29  9 62  0  0
 3  0      0 4430188  53448 2628088    0    0     0     0 13092 24242 27 10 63  0  0
 3  0      0 4430944  53448 2628128    0    0     0     0 6451 10903 27 11 62  0  0
 3  0      0 4430680  53456 2628128    0    0     0    76 1786 1453 29 10 62  0  0
 3  0      0 4430712  53456 2628136    0    0     0     0 1354  756 29  9 62  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 4430472  53456 2628136    0    0     0     0 4156 6374 28 10 62  0  0
 3  0      0 4430732  53456 2628144    0    0     0    32 1614 1088 28 11 61  0  0
 3  0      0 4430720  53456 2628152    0    0     0     0 1447  935 28 10 62  0  0
